id,label,statement,subject,speaker,speaker_job,state_info,party_affiliation
ef997cb8d1a,1,Says Barack Obama is the first president to appoint 45 czars to replace elected officials in his office.,elections,chain-email,,,none
75674ba2fa7,1,This governor has given us continual balanced budgets without raising taxes.,"state-budget,state-finances,taxes",david-rible,Assembly Conference Leader,New Jersey,republican
70855b5f7d9,0,"From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station",space,marco-rubio,U.S. Senator,Florida,republican
399b59509b7,1,"According to a government supplier of emergency products, the Disaster Assistance Response Team was told to be prepared to be activated in the month of October for an outbreak of Ebola.","ebola,government-efficiency,public-safety",morgan-brittany,,,republican
a8f88411b9e,0,We are amassing most of our military strength in a country where fewer than 100 members of al Qaeda remain.,afghanistan,elizabeth-dennigan,,Rhode Island,democrat
fe16943b7e6,1,Says HillaryClintons immigration platform would create totally open borders.,immigration,donald-trump,President-Elect,New York,republican
8457c143c01,1,"Says Ron Johnson is benefiting from several super PACs, I am not.","campaign-finance,elections",russ-feingold,,Wisconsin,democrat
d6d1c6d7faa,1,"Requiring photo ID would keep about 200,000 Missourians from voting.","elections,legal-issues",kip-kendrick,State representative,Missouri,democrat
7246141eb94,1,The U.S. has over $62 trillion in unfunded liabilities.,"deficit,economy,federal-budget",frank-wolf,U.S. Representative,Virginia,republican
788d61a671f,1,"Says Sen. Bill Nelson voted to spend $144,541 to see how monkeys react under the influence of cocaine.","drugs,federal-budget,message-machine-2012,stimulus,10-news-tampa-bay",connie-mack,U.S. representative from Fort Myers,Florida,republican
26e429e365e,1,"Says that at a campaign rally President Barack Obama spent so much time screaming at a protester, and frankly it was a disgrace.",elections,donald-trump,President-Elect,New York,republican
741288c5c16,1,Says President Barack Obama is not paying women equally by his own measures in his own White House.,"jobs,women",carly-fiorina,,California,republican
f67e5d296ae,1,"Perdue mismanaged Pillowtex, and nearly 8,000 people got laid off.",economy,jack-kingston,U.S. Representative,Georgia,republican
e53cfcbd1ff,1,Says shes tried over 100 jury cases in Travis County courts.,"candidates-biography,job-accomplishments",mindy-montford,Attorney,Texas,democrat
92b951bf020,0,Says Barbara Buono voted to raise her own pay 40 percent.,state-finances,chris-christie,Governor of New Jersey,New Jersey,republican
1274f2b641b,1,"The Katy Freeway, or Interstate 10 west of Houston, is the widest freeway in the world, with up to 26 lanes, including frontage road lanes.",transportation,sylvester-turner,Attorney,Texas,democrat
a017af72f26,1,The state that has the highest per capita number of guns that end up committing crimes in New York come from Vermont.,"crime,guns",hillary-clinton,Presidential candidate,New York,democrat
9984a3863c8,1,Darryl Hicks had seven ethics violations and didnt pay most of the fines.,ethics,mark-butler,,,republican
a21030db9da,1,I helped to bring peace to Northern Ireland.,foreign-policy,hillary-clinton,Presidential candidate,New York,democrat
c0c2281e76c,0,Says New Jerseys public school students have the best Advanced Placement scores in the nation.,education,new-jersey-education-association,,,none
f63ea1defc2,0,"Since 2001, higher education in the state has been cut or allowed to erode ... by 35 or 40 percent.","education,state-budget",chris-koster,Attorney general of Missouri,Missouri,democrat
e89d0f7488b,0,Austin has more lobbyists working for it than any other municipality in Texas.,"city-government,ethics",dave-claunch,Businessman,Texas,none
38086972cd2,1,"Under President Barack Obama, the United States has doubled our exports.","economy,trade",barack-obama,President,Illinois,democrat
495a86f89e5,1,Americans invented the automobile.,"history,technology",laura-ingraham,Political commentator and radio talk show host,,none
a8b6f2d3727,1,I argued for years that we need to move from a 'Musharraf policy' to a 'Pakistan policy.' ,foreign-policy,barack-obama,President,Illinois,democrat
c7487f02a9e,1,Says Rick Perry wrote a newspaper item saying he was open to amnesty for illegal immigrants in the United States.,immigration,mitt-romney,Former governor,Massachusetts,republican
8ee8618c5e6,1,The GOP budget plan would cut nearly a million jobs.,"economy,federal-budget,jobs",organizing-america,,,democrat
4fb85f1e255,0,@Jorge_Elorza still think your plan is safe? Rescue Captain Kenyon just worked 96 hours straight. 96 hours.,"public-safety,unions",paul-doughty,"President, International Association of Firefighters Local 799",Rhode Island,labor-leader
6be09a38e5f,0,The top 1 percent (of income earners) paid 36.7 percent (of the taxes). ... The top 50 percent pay 97.7 percent.,"income,taxes",jim-renacci,U.S. representative ,Ohio,republican
a7884845219,0,"Roughly 500,000 Georgians -- or about 5 percent of the states residents -- have gone through a background check to legally obtain a Georgia weapons carry license.",guns,nathan-deal,,,republican
de1e46f5943,0,Most state employees did not receive any pay raise from 2009 to 2012.,"economy,state-budget,state-finances,workers",texas-state-employees-union,,,none
4967d9388e3,1,I have fought for our shared values without being an ideologue or a partisan,candidates-biography,chris-abele,Philanthropist,Wisconsin,none
e8ef6ec986f,1,"As part of efforts to rein in protesters, Republicans in Wisconsin have bolted windows inside the Capitol shut.","labor,state-budget",state-democratic-party-wisconsin,,Wisconsin,democrat
86fe22b20ee,1,Says the acting chief of the IRS said he and the majority of IRS employees would rather stay with his current health plan than switch to Obamacare.,health-care,jeb-hensarling,U.S. Congressman,Texas,republican
3ab66939b84,0,Says Mike Huckabee appeared in diabetes infomercials to endorse cures and treatments that no health agency supports.,"candidates-biography,health-care,science",ron-fournier,National Journal senior political columnist and editorial director,,columnist
f305834d756,0,"Says Abraham Lincoln tried to buy slavesfreedom in border states, but the states all rejected it.",history,jon-stewart,,,none
4d77f765458,0,"Ive got the spending down, Ive got the debt down a little bit, Ive got the reserves up.","county-budget,county-government,debt,state-budget,state-finances,taxes",mark-harris,Winnebago County Executive,Wisconsin,democrat
67f06324c1e,0,"Texas is home to millions of Latinas, but the state has never elected a Latina to Congress.","congress,diversity,history,population,women",stephanie-schriock,"President, EMILY's List",Texas,democrat
534e409bd0b,0,A congressional laundry closed due to the partial government shutdown.,"debt,federal-budget",roger-williams,Businessman,Texas,republican
224b84c52c2,0,On oil drilling,"energy,environment",barack-obama,President,Illinois,democrat
7cb03e7d8de,1,"Says Connie Mack initially said he would have voted yes for the Paul Ryan budget plan, and then, you said it was stupid and you would vote no. And then your folks corrected you, and you changed your position again, yes.","candidates-biography,federal-budget",bill-nelson,,Florida,democrat
0bb6c5f0083,0,Says the Multnomah County Library system is the second busiest in the nation.,taxes,libraries-yes-committee,,Oregon,none
26f853ae604,0,"In the 2000 Florida election, at least 1,100 eligible voters were wrongly dropped from voting rolls in an attempt to purge a list of felons. Many of those who were dropped showed up to vote and were told they could not.",elections,bill-nelson,,Florida,democrat
4948738ff37,1,Clinton's former pastor convicted of child molestation.,religion,blog-posting,,,none
55c7828f741,0,On recusing herself from cases after receiving a campaign contribution,"campaign-finance,legal-issues",patience-roggensack,Wisconsin Supreme Court justice,Wisconsin,none
0aa2e4e97dc,1,"Says in Washington, D.C., Sen. Richard Burr took millions from special interests, went there and cashed in, voted to cut (his) own taxes and raise taxes on working folks.","campaign-finance,candidates-biography,congress,taxes,workers",deborah-ross,Democratic candidate for U.S. Senate,North Carolina,democrat
f3ef8e5f47f,1,Says U.S. Sen. Ron Johnson voted to cut $700m from Medicare.,"federal-budget,medicare,trade",moveon,,,democrat
98a7101cfee,1,Over 20 percent of the electorate is Hispanic in Florida.,elections,annette-taddeo-goldstein,Miami-Dade County Democratic chair,Florida,democrat
ac185d6f352,1,"Says President Barack Obama said when we got bin Laden, terrorism problem solved.",terrorism,dick-cheney,,,republican
95b1ba6b6be,1,Middle-class Americans pay a higher tax rate than millionaires and billionaires.,"income,taxes,wealth,workers",tammy-baldwin,U.S. Representative,Wisconsin,democrat
9e505fbf909,1,"Polls indicate that white people think that black people are less intelligent. They think theyre less trustworthy, less patriotic.",civil-rights,juan-williams,"Pundit, Fox News",,none
5199f2a4deb,1,Repealing Obamacare saves our nation more than $2 trillion.,"debt,health-care",dave-brat,College professor,Virginia,republican
5eabcfa350e,0,Sharron Angle would eliminate the Department of Education.,"education,legal-issues,message-machine,states",harry-reid,Senate Democratic Leader,Nevada,democrat
4d87836693f,0,Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts.,"health-care,military",cliff-stearns,U.S. representative,Florida,republican
25e80ed3079,0,"Says Rick Scott cut education by $1.3 billion in his first year, then in his second year he decreases funding by $300 million to our state universities.","education,state-budget,stimulus",charlie-crist,,Florida,democrat
0558c1c375e,1,Says a quote at the top of the redesigned website for the Department of Justice comes from a socialist who wanted to impose global common law.,"criminal-justice,history",chain-email,,,none
f53ed3924a6,0,Measures taken by my administration have saved taxpayers $1 billion.,state-budget,donald-carcieri,Governor,Rhode Island,republican
a2c305fc2c4,1,More than half of last years U.S. college graduates are unemployed or underemployed.,"education,jobs",don-gaetz,State Senator,Florida,republican
c98924ba947,0,President Obama has stopped using the phrase war on terror.,"homeland-security,terrorism",tim-pawlenty,,,republican
cd5dc06557d,0,"Says Mitt Romney told university students in Ohio that to start a business, they should borrow money if you have to from your parents.","economy,small-business",julian-castro,"Mayor, San Antonio",Texas,democrat
3c0f430434c,0,"Chris Christie helped funnel $6 million in federal Hurricane Sandy money to a senior center in Belleville, N.J., a place that suffered no damage.","housing,weather",lawrence-odonnell,,,none
2bcebecc10f,1,After Ronald Reagan cut taxes in 1981 the U.S. enjoyed exponential growth.,"economy,federal-budget,history,taxes",john-loughlin,"owner, Media-Rite LLC",Rhode Island,republican
536a245b189,1,"Romneycare covers abortion, illegal immigrants and has a public option. Obamacare does not.","abortion,health-care,immigration",facebook-posts,Social media posting,,none
acf9bc79a1d,1,"Says Obama opposes innovation, the electric car and ""clean, safe, nuclear energy.""",energy,john-mccain,U.S. senator,Arizona,republican
0fd1150bdc8,1,Says Ken Cuccinelli attacked churches for helping the poor.,religion,paul-begala,Affiliated professor of public policy at Georgetown University's Public Policy Institute,Texas,democrat
fe5f6021407,1,"Says carpet bombing means bombing not a city, but the location of the troops, with embedded special forces to direct the air power.","corrections-and-updates,history,military,terrorism",ted-cruz,Senator,Texas,republican
88f39e39c6d,1,"Clinton ""refused repeated requests to meet with the Gold Star Mothers.""",military,chain-email,,,none
e9fc42d9e56,1,Says it has offered $12 million in savings through 2011 and $184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee.,"city-budget,labor,state-budget",milwaukee-police-association,,Wisconsin,none
8a02da10176,0,The majority support (raising) the minimum wage.,"economy,elections",katrina-vanden-heuvel,,,none
0053ab7e8ec,0,Says he was known as Veto Corleone for cutting spending as Florida governor.,state-budget,jeb-bush,,Florida,republican
69b75a9b86e,0,Taxpayers pay for roughly 45 percent of all births in Wisconsin! And 60 percent of the births in Milwaukee!!!,"health-care,medicaid",michelle-litjens,State representative,Wisconsin,republican
49f6a5d6c04,1,The Senate voted this week to allow illegal aliens access to Social Security benefits.,immigration,chain-email,,,none
07d0412397d,0,Candidates for governor routinely disclose their spouses tax returns.,"campaign-finance,elections",rick-scott,Governor,Florida,republican
11761b2b20d,1,"Under Obamacare, Virginia taxpayers would have been forced to pay for abortions if the General Assembly had not recently intervened.","abortion,health-care,taxes",virginia-society-human-life,,Virginia,none
19553c537e9,1,"Wisconsin does not have a deficit. Thanks to Republican reforms, the 2014 budget will begin with a $443 million surplus.","deficit,state-budget,state-finances,taxes",alberta-darling,"State Senator, 8th District",Wisconsin,republican
b83b318902b,1,Some of our states educational administrators joined the feds in seeking to mandate Arabic classes for Texas children.,education,chuck-norris,,Texas,republican
39a4368237d,0,Right now we are at 90 percent health insurance covered. Thats the highest weve ever been in our country.,health-care,hillary-clinton,Presidential candidate,New York,democrat
4b0376c1da4,0,"Every poll you see, the overwhelming majority of people want [E-Verify].","immigration,polls,workers",peter-palumbo,State Representative,Rhode Island,democrat
921335d3513,0,"On average, women make 77 cents for every dollar men make.","economy,women",michelle-nunn,"Chief Executive Officer, Points of Light Foundation",Georgia,democrat
66bd5d0fbb5,0,U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.,"foreign-policy,religion,terrorism",ileana-ros-lehtinen,U.S. Representative,Florida,republican
5e9a76c6ddd,1,"Says that when he was governor of Utah, he worked with the state Legislature to create a flat tax that cut income taxes by 30 percent.","new-hampshire-2012,taxes",jon-huntsman,,Utah,republican
bf3154f4841,0,Barry Smitherman doesnt have enough legal experience to apply for most of the jobs at the attorney generals office.,"candidates-biography,legal-issues",ken-paxton,Attorney general-elect,Texas,republican
58f29fb27fc,1,I think we came down here (to Florida) one time ... but we weren't actively fundraising here.,ethics,barack-obama,President,Illinois,democrat
62991198eb7,1,Whales live as long at SeaWorld as they do in the wild.,"animals,science,tourism",seaworld,Theme park company,Florida,none
bd7446016ae,1,Says PolitiFact issued a True ruling on Paul Krugman calling Governor Christie a fiscal phony.,jobs,new-jersey-democratic-state-committee,,New Jersey,democrat
9e67c973d02,0,Says Donald Trump has outlined policies that read like a Kremlin wish list.,"candidates-biography,economy,energy,foreign-policy,history,human-rights,military,trade,transparency",michael-morell,,,none
607db3d3c61,0,Productivity has risen 18 percent ...yet wages have stayed flat... There are 5-million more people in poverty here in our country than there were in 2000.,economy,hillary-clinton,Presidential candidate,New York,democrat
8dbe008e51a,0,There's not a major bill I know with Hillary's name on it.,job-accomplishments,joe-biden,U.S. senator,Delaware,democrat
51e9946fd4b,1,"As governor of Florida, I used a combination of strategies to help reduce heroin use among youth in Florida by approximately 50 percent.","drugs,health-care,public-health",jeb-bush,,Florida,republican
6f0292a1208,1,Rick Scotts company is partners with Playboy in a social networking website that has community pages specifically geared towards gay dating.,"candidates-biography,corporations,gays-and-lesbians,immigration",bill-mccollum,,Florida,republican
8e91a7e7fd1,1,Banks paid Hillary Clinton over $1 million and are contributing millions more to elect her.,"campaign-finance,financial-regulation",future45,,,republican
e5640b947d8,1,"President Barack Obama, Nancy Pelosi and Harry Reid support Rick Perrys decision to give in-state tuition to illegal immigrants.","education,immigration",mitt-romney,Former governor,Massachusetts,republican
d2ab703fc97,1,"The CNBC debate was supposed to be three hours, and he renegotiated it down to two hours.",debates,donald-trump,President-Elect,New York,republican
f5f9b0d990b,1,"Ninety-six percent of failing schools are spending above $8,400, the average annual per student expenditure, and 26 percent spend considerably more than that.",education,nathan-deal,,,republican
300fc4f4cc6,1,Says Congressman Bill Pascrell voted to remove the public option from the Affordable Health Care Act.,health-care,steve-rothman,,,democrat
9a7ba9c3525,0,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,environment,evan-goyke,"State Assembly, 18th District",Wisconsin,democrat
4a7b763f493,1,(McCain) said he was opposed to overturning Roe v. Wade. Now he's for overturning Roe v. Wade.,abortion,mitt-romney,Former governor,Massachusetts,republican
07a2fdc2cca,1,Says Wisconsin Gov. Scott Walker has threatened to call out the National Guard if workers protest against changes to bargaining laws.,"labor,state-budget",progressive-change-campaign-committee,,,none
8b23ce940dc,1,The government made accommodation to the Fort Hood shooter to let him grow a beard for religious reasons.,"legal-issues,religion",mike-huckabee,author,Arkansas,republican
fada8c2e810,0,500 percent more traffic here?,"city-budget,city-government",anonymous-activist,None,Texas,none
d04b1ddced3,1,Says he never called teachers thugs and has said nothing but great things about them during the fight over his curbs on unions,"education,labor,state-budget",scott-walker,Milwaukee County Executive,Wisconsin,republican
9ce8f11c444,0,"Starting in December 2007, 1.4 million jobs were created in Texas. In that same period, the rest of the country lost 400,000 jobs.","job-accomplishments,jobs",rick-perry,Governor,Texas,republican
1ceb68fb201,1,Says Lee Fisher wanted a $1.1 billion tax increase which could have driven countless jobs out of state.,"economy,message-machine,stimulus,taxes",american-crossroads,,,republican
d393a30a407,1,John McCain has given erratic and inconsistent answers on when troops should return from Iraq.,iraq,democratic-national-committee,,,none
bf06e9a0061,1,The United States regulations are among the most difficult in the world.,"economy,environment,health-care,market-regulation",rick-scott,Governor,Florida,republican
cf109005b11,1,"If the Republicans were the majority, (Rep. Barton) would have actually the gavel and the chairmanship.","energy,abc-news-week",rahm-emanuel,Mayor of Chicago,Illinois,democrat
3dd8d5a5430,0,"The mega-rich pay about 15 percent in taxes, while the middle class fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.",taxes,warren-buffett,,Nebraska,none
fd28329fe9a,1,"Texas added 6,600 miles of highway from 2001-2012, more than any other state.","infrastructure,states,transportation",rick-perry,Governor,Texas,republican
4513bfe30d8,1,The only growth sector that weve had in the last two years in America is government growth.,"economy,jobs",kay-bailey-hutchison,U.S. Senator,Texas,republican
ecc3138be51,1,Beaverton enjoys the most diverse population (by percentage of population) among Oregon cities.,diversity,city-beaverton,city,Oregon,none
21fdaeec7d3,0,"Before the terrorist attacks in Benghazi, the State Department not only failed to honor repeated requests for additional security, but instead actually reduced security in Libya.","foreign-policy,military,terrorism",ron-johnson,,Wisconsin,republican
43c9bcee860,0,"Says opponent U.S. Rep. Gwen Moore is Wisconsins most absent member of Congress, missing nearly 17 percent of the House votes in the second quarter of 2012.",voting-record,dan-sebring,Auto repair shop owner,Wisconsin,republican
a44d28d242a,1,The Wisconsin Economic Development Corporation is a proven job creator.,jobs,john-nygren,"State Assembly, 89th District",Wisconsin,republican
a955cc617bd,1,"Donald Trumps education plan to dramatically slash funding for public education would fire 49,000 Texas teachers.",education,progress-texas,,Texas,none
54aabfac53a,1,Americas least-trusted news sources are also its most popular.,"polls,pundits",leonard-pitts-jr,,,democrat
7bf0889b029,1,The 2009 stimulus bill failed to get people back to work.,"jobs,stimulus",eric-cantor,House Majority Leader,Virginia,republican
f72612a1d24,1,"832,000 people lost their job while (Charlie Crist was)governor.","economy,jobs",rick-scott,Governor,Florida,republican
025841d07ab,1,"On the night of the Wisconsin state Senate vote on the budget package, a mob showed up and busted down the door and took over the Capitol.","labor,state-budget",scott-fitzgerald,"State Senator, 13th District",Wisconsin,republican
5434d35cbc6,1,Says property insurance rates are going up because Rick Scott signed a bill preventing the state from regulating insurance.,"florida,health-care,housing",charlie-crist,,Florida,democrat
41b6bdcc5fb,1,"We dont get a lot of calls from this White House I have, frankly, never had a call from them.",bipartisanship,rick-perry,Governor,Texas,republican
60de5634e2a,0,John McCain has voted with George Bush 90 percent of the time.,bush-administration,barack-obama,President,Illinois,democrat
081a6eff415,1,Obamacare could force thousands of volunteer fire stations to cut service or close entirely!,"corrections-and-updates,health-care,public-safety",generation-opportunity,advocacy group,Virginia,none
d8d1f3cf746,1,Says she wiped out the state Agriculture Departments inspections of eggs at retail sites like grocery stores.,"agriculture,market-regulation",susan-combs,State comptroller,Texas,republican
76258004e4b,1,Theres more murders with hammers last year than...shotguns and pistols and AK-47s.,guns,bill-jackson,State Senator,Georgia,republican
81b0a4f2327,0,Only about 6.8 percent of the (stimulus) money has actually been spent.,"economy,stimulus",jon-kyl,U.S. Senator,Arizona,republican
3bcbc22b86f,1,Says Julie Parrish voted to divert $160 million from public schools to private for-profit schools.,"education,voting-record",carl-hosticka,Metro councilor,,democrat
781499bffb7,0,New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,health-care,pat-mullins,"chairman, Republican Party of Virginia ",Virginia,republican
4d383316138,1,Says George Flinn has been a no show at scheduled forums.,campaign-advertising,charlotte-bergmann,Candidate,Tennessee,republican
41221571b9b,0,46 percent of women between the age of 16 to 24 despise sexual contact in Japan.,sexuality,aziz-ansari,Actor,,none
d985519960d,0,"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists.","candidates-biography,gays-and-lesbians,history,campaign-advertising,polls,pundits,abc-news-week,women",jennifer-granholm,Former governor of Michigan,Michigan,democrat
e4570a3eae9,0,The Obama administration has put out more of these major rules than the Clinton administration or the Bush administration during comparable times.,market-regulation,rob-portman,U.S. senator from Ohio,Ohio,republican
ddd5b7e3bf8,1,Hidden in the healthcare.gov code is language that means users waive any reasonable right to privacy of your personal information.,"health-care,privacy,technology",joe-barton,U.S. Representative,Texas,republican
091479eb8d9,1,"Elena Kagan ""violated the law of the United States at various points"" with her opposition to military recruiters.","kagan-nomination,military,supreme-court,abc-news-week",jeff-sessions,,Alabama,republican
ed86859657a,0,"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.","deficit,federal-budget,pensions,workers",jim-moran,U. S. Congressman,Virginia,democrat
17a1616d9a8,1,Our national debt is as low as it has been since World War II.,"debt,federal-budget",goldie-taylor,MSNBC contributor,Georgia,democrat
4529f734531,1,(Rep. Bob Goodlattes) balanced budgetamendment does not require a balanced budget.,"deficit,federal-budget",bobby-scott,U.S. Congressman,Virginia,democrat
f7dec2957eb,1,Charlottes anti-discrimination ordinance would have opened all bathrooms to all sexes at all times if it hadnt been overturned.,"city-government,gays-and-lesbians,government-regulation,public-safety",dan-forest,Lieutenant Governor,North Carolina,republican
2a2121537db,1,"Says last year 13 million (health insurance) rebates went out, in all 50 states. Another 8.5 (million) rebates are being sent out this summer, averaging around 100 bucks each.",health-care,barack-obama,President,Illinois,democrat
f193719ff11,0,"Nevada is No. 1 in unemployment, violent crime, car theft, divorce, robberies and foreclosures.","crime,economy,gambling",no-casinos,,Florida,none
19c4e25823c,0,"Says he ""fought against $3 billion in cuts to public education since 2003.""",education,dubose-porter,,Georgia,democrat
6aaab16c640,0,"Theres never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens.","immigration,legal-issues",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican
983532d0ee1,1,"Says the United States has treaties with apparently 69 countries where we are obligated to defend their borders. And these were treaties that were executive treaties, not authorized by Congress.","congress,foreign-policy",gary-johnson,Presidential candidate,New Mexico,libertarian
c81857cb28e,0,The majority of the Hispanic population and the growth (of the population) is U.S.-born.,immigration,jose-diaz-balart,,,none
7972f2eaf12,1,"In Wisconsin, 6.2 percent of the population is black yet 24 percent of all state abortions are on African-Americans.",abortion,pro-life-wisconsin,,Wisconsin,none
983f23b3cd4,1,"On Medicare for current retirees, hes cutting $716 billion from the program.","debates,medicare",mitt-romney,Former governor,Massachusetts,republican
354b1b75da7,1,Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded means a truthful answer to the questions that (Rick Scott) was asked would incriminate him.,"health-care,legal-issues,message-machine",florida-democratic-party,,Florida,democrat
10456d0f5ba,1,"Texas AM University - Commerce offers counseling, safe spaces for students who are afraid of President-elect Trump.","education,elections",sid-miller,State agriculture commissioner,Texas,republican
98ec84224f0,1,"As Milwaukee County executive, Scott Walker eliminated the waiting list for long-term care for older adults through the Family Care program.",job-accomplishments,scott-walker,Milwaukee County Executive,Wisconsin,republican
1de26a5415b,0,"New Jerseys governor cut $1.6 billion from public education while handing out $2.1 billion in corporate tax breaks, more than the entire previous decade.","corporations,education,state-budget,state-finances",new-jersey-state-afl-cio,,New Jersey,organization
e1c0bdd4267,0,"Likens Obamas predicament to 1982, saying, when Reagan just started out, (unemployment was at) exactly the same point. He was two years into his term. The unemployment was well over 10 percent, and it did come out of it.","economy,history,abc-news-week,workers",mary-jordan,Journalist at the Washington Post,"Washington, D.C.",none
b6a0ace619e,0,The Republican Party has not won a presidential election without either a Bush or a Nixon on the ticket since 1928.,"bush-administration,elections",tweets,,,none
4c4d412da45,1,My judicial nominees have waited three times longer to receive confirmation votes than those of my Republican predecessor.,legal-issues,barack-obama,President,Illinois,democrat
63488669da9,0,We have 650 people who move to Texas every day.,"corrections-and-updates,economy,population,states",glenn-hegar,Farmer,Texas,republican
902330eca39,1,Massachusetts is reporting a trend far below the national trend in the escalation of health-care costs in this year.,"health-care,medicaid,medicare,public-health",elizabeth-roberts,Lieutenant Governor,Rhode Island,democrat
1c2669949b4,1,A Waushara County school closed because of state budget cuts supported by Republican Wisconsin state Sen. Luther Olsen.,state-budget,progressive-change-campaign-committee-and-democrac,,,organization
57c1af4a319,1,"When it comes to aid, ""the United States is still about half as what European countries give as a percentage.""","foreign-policy,pop-culture",bono,,,none
bcd73bb58a6,1,Says Hillary Clinton once wanted a wall on the Mexican border.,immigration,donald-trump,President-Elect,New York,republican
b7d36cc48a2,0,"Our state economic development agency under Walker, WEDC, actually isnt even using the funds that are appropriated to it.",jobs,mary-burke,Madison school board member,Wisconsin,democrat
da412580ad0,1,"Regarding sexual assault against women, Its actually safer not to be in college than it is to be in college.","crime,education",mark-warner,U.S. Senator,Virginia,democrat
0ed6c954c70,1,Greg Abbott was charged with overseeing the state cancer research fund. But he let his wealthiest donors take tens of millions of taxpayer dollars without proper oversight. They showered Abbott with gifts and free vacations.,"ethics,health-care,public-health,state-budget,state-finances",wendy-davis,state senator,Texas,democrat
821a8be1846,1,Statistics show 2 to 3 Texas women per week have major complications and 10 women per week seek help at an ER after an abortion.,abortion,ken-paxton,Attorney general-elect,Texas,republican
604298d16f5,1,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.,"debates,foreign-policy,israel",paul-ryan,U.S. Representative,Wisconsin,republican
84a3050d32a,1,"A couple of debates ago, (Donald Trump) said if you dont support socialized health care, youre heartless.",health-care,ted-cruz,Senator,Texas,republican
5488a8d9961,0,Gov. Romneys plan would cut taxes for the folks at the very top.,"message-machine-2012,taxes",barack-obama,President,Illinois,democrat
6992dcc7c04,1,I have little doubt that we've moved into recession at this point.,economy,barack-obama,President,Illinois,democrat
dfb38b8ff84,1,Says Romney and Bain Capital drove KB Toys into bankruptcy by loading it up with debt.,"candidates-biography,jobs,message-machine-2012",winning-our-future,,,none
e0234bd68dd,1,"One of the most troubling aspects of the Rubio-Schumer Gang of Eight bill was that it gave President Obama blanket authority to admit refugees, including Syrian refugees, without mandating any background checks whatsoever.","foreign-policy,immigration",ted-cruz,Senator,Texas,republican
cba13aef92f,1,On the success of Cash for Clunkers,economy,tom-ganley,Businessman,Ohio,republican
8635b1b631b,0,"Every month, another 50,000 U.S.-born Hispanics turn 18 and become eligible to vote.","elections,immigration",ruben-navarrette-jr,Columnist,California,none
0190b0581dd,1,"29 mass shootings have been committed by concealed carriers since 2007, while during this period only one (1) licensed civilian meaningfully intervened in a mass shooting.",guns,gun-free-ut-gun-free-ut,,Texas,none
51a7e1eb9e2,0,Eighty-five percent of the states in the United States that had electrocution have now abolished it.,"criminal-justice,states",scott-surovell,State delegate,Virginia,democrat
bf84660c1d9,1,"A lot of the move to free the slaves ... did not come from the federal government. It came from a growing movement among the people, particularly people of faith.","history,religion",jim-demint,"President, Heritage Foundation",South Carolina,republican
7a67406bb3f,0,Mayor Giuliani's lawsuit killed the line-item veto.,federal-budget,mitt-romney,Former governor,Massachusetts,republican
75a82668b29,0,Says Multnomah County libraries are open 44 hours per week the lowest of any library in the four-county region.,taxes,libraries-yes-committee,,Oregon,none
c1cd4864872,1,We know that President Obama stole over $500 billion out of Medicare to switch it over to Obamacare.,"federal-budget,health-care,medicare",michele-bachmann,Congresswoman,Minnesota,republican
7586d7c6bb8,0,"The federal government owns 30 percent of the land in the 50 states, or about 650 million acres.","federal-budget,taxes",jd-van-brink,,Georgia,tea-party-member
50b0f483a82,1,"Without U.S. Senate action, Texas will have more federal judicial vacancies this year than any other state.","criminal-justice,states",progress-texas,,Texas,none
9604a63687c,1,"The president's plan, even after the end of its withdrawal timeline is reached, will leave in place up to 50,000 U.S. troops.",iraq,john-mccain,U.S. senator,Arizona,republican
082254eae39,0,I earned more votes in the state of Wisconsin than Donald Trump did in New York.,elections,ted-cruz,Senator,Texas,republican
d53bdbf8d97,1,The director of the FBI said that we cannot properly vet people coming from the Middle East.,"immigration,terrorism",carlos-beruff,Developer,Florida,republican
d4e92e49f0d,1,School children can earn higher grades by studying Islam under a new nationwide Muslim outreach program announced by President Barack Obama.,"education,islam",blog-posting,,,none
78c3eeeae0a,1,"Says President Barack Obama has amended, delayed, or repealed 19 components of his very own (health care) law.",health-care,tom-graves,,,republican
dd03da260b4,0,"Senator Obama's relatives and friends say he has been talking about running for president for at least the last 15 years, a campaign spokesman said.",candidates-biography,hillary-clinton,Presidential candidate,New York,democrat
399c61100ec,1,There are more guns than there are people in the United States.,guns,eleanor-holmes-norton,Delegate to the U.S. Congress,District of Columbia,democrat
